N_TRX 6
IGNORE -9999


DATATYPE MTT
FREQUENCY 25.10002
N_RECV 1117
19987.5 -12.5 975.0 i i i i i i i i
4.687500e+03 2.912500e+03 1.150000e+03 7.212512e-02 3.784842e-02 9.362300e-02 1.736120e-02 1.464647e-01 2.462666e-02 1.327345e-01 1.775222e-02
4.787500e+03 2.912500e+03 1.150000e+03 2.317814e-02 3.784842e-02 4.116803e-02 1.736120e-02 1.113199e-01 2.462666e-02 1.364198e-01 1.775222e-02
4.887500e+03 2.912500e+03 1.175000e+03 9.737687e-02 3.784842e-02 4.058660e-02 1.736120e-02 1.138065e-01 2.462666e-02 1.450104e-01 1.775222e-02
4.987500e+03 2.912500e+03 1.175000e+03 1.632041e-01 3.784842e-02 4.877534e-02 1.736120e-02 1.625657e-01 2.462666e-02 1.204654e-01 1.775222e-02
5.087500e+03 2.912500e+03 1.200000e+03 1.057567e-01 3.784842e-02 5.305129e-02 1.736120e-02 1.509811e-01 2.462666e-02 1.703085e-01 1.775222e-02
5.187500e+03 2.912500e+03 1.200000e+03 9.042022e-02 3.784842e-02 8.706279e-02 1.736120e-02 1.173639e-01 2.462666e-02 1.604288e-01 1.775222e-02
5.287500e+03 2.912500e+03 1.200000e+03 9.496966e-02 3.784842e-02 7.110245e-02 1.736120e-02 5.951222e-02 2.462666e-02 1.524219e-01 1.775222e-02
5.387500e+03 2.912500e+03 1.200000e+03 1.529020e-01 3.784842e-02 9.095008e-02 1.736120e-02 1.254963e-01 2.462666e-02 1.612821e-01 1.775222e-02
5.487500e+03 2.912500e+03 1.200000e+03 6.280569e-02 3.784842e-02 9.105212e-02 1.736120e-02 9.204205e-02 2.462666e-02 1.681994e-01 1.775222e-02
5.587500e+03 2.912500e+03 1.200000e+03 1.256530e-01 3.784842e-02 7.728560e-02 1.736120e-02 1.352426e-01 2.462666e-02 1.687339e-01 1.775222e-02
5.687500e+03 2.912500e+03 1.200000e+03 9.514537e-02 3.784842e-02 8.527024e-02 1.736120e-02 7.180584e-02 2.462666e-02 1.790526e-01 1.775222e-02
5.787500e+03 2.912500e+03 1.200000e+03 1.179387e-01 3.784842e-02 7.098949e-02 1.736120e-02 5.839997e-02 2.462666e-02 1.690494e-01 1.775222e-02
5.887500e+03 2.912500e+03 1.225000e+03 1.692153e-01 3.784842e-02 1.085953e-01 1.736120e-02 1.145992e-01 2.462666e-02 1.655472e-01 1.775222e-02
5.987500e+03 2.912500e+03 1.225000e+03 1.525213e-01 3.784842e-02 8.279252e-02 1.736120e-02 1.199497e-01 2.462666e-02 1.490040e-01 1.775222e-02
6.087500e+03 2.912500e+03 1.250000e+03 2.069766e-01 3.784842e-02 3.966528e-02 1.736120e-02 1.584086e-01 2.462666e-02 1.286882e-01 1.775222e-02
6.187500e+03 2.912500e+03 1.250000e+03 2.379459e-01 3.784842e-02 8.105886e-02 1.736120e-02 1.853012e-01 2.462666e-02 9.914186e-02 1.775222e-02
6.287500e+03 2.912500e+03 1.250000e+03 2.597051e-01 3.784842e-02 6.792253e-03 1.736120e-02 1.307009e-01 2.462666e-02 8.929455e-02 1.775222e-02
6.387500e+03 2.912500e+03 1.250000e+03 3.003886e-01 3.784842e-02 1.969086e-03 1.736120e-02 2.491821e-01 2.462666e-02 5.325957e-02 1.775222e-02
6.487500e+03 2.912500e+03 1.250000e+03 2.499903e-01 3.784842e-02 3.979773e-02 1.736120e-02 1.460919e-01 2.462666e-02 6.929960e-02 1.775222e-02
6.587500e+03 2.912500e+03 1.250000e+03 2.230015e-01 3.784842e-02 -1.044125e-02 1.736120e-02 1.708878e-01 2.462666e-02 9.967520e-02 1.775222e-02
6.687500e+03 2.912500e+03 1.250000e+03 2.459210e-01 3.784842e-02 3.863234e-03 1.736120e-02 1.058616e-01 2.462666e-02 8.445373e-02 1.775222e-02
6.787500e+03 2.912500e+03 1.275000e+03 2.178013e-01 3.784842e-02 5.010210e-02 1.736120e-02 1.195689e-01 2.462666e-02 9.962999e-02 1.775222e-02
6.887500e+03 2.912500e+03 1.275000e+03 2.197087e-01 3.784842e-02 5.616380e-02 1.736120e-02 1.246636e-01 2.462666e-02 1.218785e-01 1.775222e-02
6.987500e+03 2.912500e+03 1.275000e+03 1.880248e-01 3.784842e-02 7.845600e-02 1.736120e-02 1.248604e-01 2.462666e-02 9.881455e-02 1.775222e-02
3.487500e+03 3.012500e+03 1.225000e+03 -1.917646e-02 3.784842e-02 1.723371e-02 1.736120e-02 -4.276619e-02 2.462666e-02 2.145562e-02 1.775222e-02
3.587500e+03 3.012500e+03 1.225000e+03 5.165224e-02 3.784842e-02 -1.046451e-02 1.736120e-02 -1.798276e-02 2.462666e-02 5.278670e-02 1.775222e-02
3.687500e+03 3.012500e+03 1.225000e+03 5.830757e-02 3.784842e-02 3.788305e-02 1.736120e-02 -8.472612e-03 2.462666e-02 4.904279e-02 1.775222e-02
3.787500e+03 3.012500e+03 1.225000e+03 3.384002e-02 3.784842e-02 1.435567e-02 1.736120e-02 -1.963091e-02 2.462666e-02 9.760842e-03 1.775222e-02
3.887500e+03 3.012500e+03 1.225000e+03 -6.602811e-03 3.784842e-02 -2.418573e-03 1.736120e-02 -3.224341e-02 2.462666e-02 7.354736e-02 1.775222e-02
3.987500e+03 3.012500e+03 1.225000e+03 3.887532e-02 3.784842e-02 4.909996e-02 1.736120e-02 6.599768e-04 2.462666e-02 6.387743e-02 1.775222e-02
4.087500e+03 3.012500e+03 1.225000e+03 -1.080865e-02 3.784842e-02 4.240813e-02 1.736120e-02 3.482199e-02 2.462666e-02 9.066077e-02 1.775222e-02
4.187500e+03 3.012500e+03 1.225000e+03 -7.708205e-03 3.784842e-02 3.349601e-02 1.736120e-02 9.478007e-03 2.462666e-02 8.856908e-02 1.775222e-02
4.287500e+03 3.012500e+03 1.225000e+03 3.945117e-02 3.784842e-02 2.964867e-02 1.736120e-02 5.912535e-02 2.462666e-02 9.278561e-02 1.775222e-02
4.387500e+03 3.012500e+03 1.225000e+03 1.285773e-02 3.784842e-02 5.804984e-02 1.736120e-02 1.013190e-01 2.462666e-02 1.078292e-01 1.775222e-02
4.487500e+03 3.012500e+03 1.200000e+03 1.079030e-01 3.784842e-02 9.351594e-02 1.736120e-02 9.839498e-02 2.462666e-02 9.226380e-02 1.775222e-02
4.587500e+03 3.012500e+03 1.150000e+03 5.500246e-02 3.784842e-02 7.299084e-02 1.736120e-02 1.242089e-01 2.462666e-02 9.640739e-02 1.775222e-02
4.687500e+03 3.012500e+03 1.150000e+03 8.105786e-02 3.784842e-02 5.420410e-02 1.736120e-02 1.196028e-01 2.462666e-02 1.618914e-01 1.775222e-02
4.787500e+03 3.012500e+03 1.150000e+03 9.552138e-02 3.784842e-02 2.633308e-02 1.736120e-02 1.200577e-01 2.462666e-02 1.476295e-01 1.775222e-02
4.887500e+03 3.012500e+03 1.175000e+03 6.284897e-02 3.784842e-02 3.385957e-02 1.736120e-02 1.381750e-01 2.462666e-02 1.658964e-01 1.775222e-02
4.987500e+03 3.012500e+03 1.175000e+03 5.264687e-02 3.784842e-02 3.909367e-02 1.736120e-02 1.670357e-01 2.462666e-02 1.849728e-01 1.775222e-02
5.087500e+03 3.012500e+03 1.200000e+03 8.342268e-02 3.784842e-02 4.389989e-02 1.736120e-02 1.370084e-01 2.462666e-02 1.486171e-01 1.775222e-02
5.187500e+03 3.012500e+03 1.200000e+03 5.438245e-02 3.784842e-02 2.725797e-02 1.736120e-02 1.671776e-01 2.462666e-02 1.660780e-01 1.775222e-02
5.287500e+03 3.012500e+03 1.200000e+03 1.042131e-01 3.784842e-02 5.065414e-02 1.736120e-02 1.062393e-01 2.462666e-02 1.741175e-01 1.775222e-02
5.387500e+03 3.012500e+03 1.225000e+03 6.889062e-02 3.784842e-02 4.098663e-02 1.736120e-02 7.085663e-02 2.462666e-02 1.453850e-01 1.775222e-02
5.487500e+03 3.012500e+03 1.200000e+03 8.006536e-02 3.784842e-02 7.771399e-02 1.736120e-02 6.689764e-02 2.462666e-02 1.820776e-01 1.775222e-02
5.587500e+03 3.012500e+03 1.200000e+03 1.118839e-01 3.784842e-02 6.604290e-02 1.736120e-02 8.292944e-02 2.462666e-02 1.736219e-01 1.775222e-02
5.687500e+03 3.012500e+03 1.200000e+03 1.470079e-01 3.784842e-02 9.708395e-02 1.736120e-02 8.722181e-02 2.462666e-02 1.654824e-01 1.775222e-02
5.787500e+03 3.012500e+03 1.225000e+03 1.366735e-01 3.784842e-02 7.626294e-02 1.736120e-02 8.917765e-02 2.462666e-02 1.648773e-01 1.775222e-02
5.887500e+03 3.012500e+03 1.225000e+03 1.045466e-01 3.784842e-02 3.030882e-02 1.736120e-02 1.562905e-01 2.462666e-02 1.387339e-01 1.775222e-02
5.987500e+03 3.012500e+03 1.225000e+03 2.516810e-01 3.784842e-02 6.894698e-03 1.736120e-02 2.292193e-01 2.462666e-02 9.894014e-02 1.775222e-02
6.087500e+03 3.012500e+03 1.225000e+03 3.068726e-01 3.784842e-02 -2.346037e-02 1.736120e-02 3.260066e-01 2.462666e-02 8.993708e-02 1.775222e-02
6.187500e+03 3.012500e+03 1.225000e+03 2.830204e-01 3.784842e-02 -3.342287e-02 1.736120e-02 1.771833e-01 2.462666e-02 1.169341e-01 1.775222e-02
6.287500e+03 3.012500e+03 1.250000e+03 1.997327e-01 3.784842e-02 -1.889703e-02 1.736120e-02 2.020847e-01 2.462666e-02 1.314186e-01 1.775222e-02
6.387500e+03 3.012500e+03 1.275000e+03 2.453182e-01 3.784842e-02 3.194084e-02 1.736120e-02 1.317502e-01 2.462666e-02 1.195935e-01 1.775222e-02
6.487500e+03 3.012500e+03 1.275000e+03 1.529436e-01 3.784842e-02 5.095859e-02 1.736120e-02 1.567982e-01 2.462666e-02 8.702555e-02 1.775222e-02
6.587500e+03 3.012500e+03 1.275000e+03 1.477194e-01 3.784842e-02 4.180725e-02 1.736120e-02 1.503439e-01 2.462666e-02 9.696310e-02 1.775222e-02
6.687500e+03 3.012500e+03 1.275000e+03 1.846093e-01 3.784842e-02 6.193071e-02 1.736120e-02 1.478086e-01 2.462666e-02 1.256087e-01 1.775222e-02
6.787500e+03 3.012500e+03 1.250000e+03 1.930201e-01 3.784842e-02 5.321522e-02 1.736120e-02 6.843797e-02 2.462666e-02 7.859884e-02 1.775222e-02
6.887500e+03 3.012500e+03 1.300000e+03 1.271445e-01 3.784842e-02 6.701833e-02 1.736120e-02 1.268616e-01 2.462666e-02 1.240236e-01 1.775222e-02
6.987500e+03 3.012500e+03 1.275000e+03 1.545162e-01 3.784842e-02 6.883585e-02 1.736120e-02 9.600353e-02 2.462666e-02 1.180514e-01 1.775222e-02
3.487500e+03 3.112500e+03 1.225000e+03 2.063851e-02 3.784842e-02 3.838165e-02 1.736120e-02 -6.605559e-02 2.462666e-02 7.268443e-02 1.775222e-02
3.587500e+03 3.112500e+03 1.250000e+03 1.884111e-02 3.784842e-02 7.801371e-03 1.736120e-02 -3.093699e-02 2.462666e-02 8.673365e-02 1.775222e-02
3.687500e+03 3.112500e+03 1.225000e+03 4.788194e-02 3.784842e-02 2.300923e-02 1.736120e-02 -8.164958e-03 2.462666e-02 6.267172e-02 1.775222e-02
3.787500e+03 3.112500e+03 1.225000e+03 5.723142e-02 3.784842e-02 -1.001834e-03 1.736120e-02 3.769840e-03 2.462666e-02 8.117555e-02 1.775222e-02
3.887500e+03 3.112500e+03 1.225000e+03 1.019800e-01 3.784842e-02 1.655162e-02 1.736120e-02 -3.378213e-02 2.462666e-02 6.785795e-02 1.775222e-02
3.987500e+03 3.112500e+03 1.250000e+03 -1.032647e-02 3.784842e-02 5.840370e-02 1.736120e-02 -1.535714e-02 2.462666e-02 9.213360e-02 1.775222e-02
4.087500e+03 3.112500e+03 1.225000e+03 3.257578e-02 3.784842e-02 2.404247e-02 1.736120e-02 -4.717477e-03 2.462666e-02 9.131935e-02 1.775222e-02
4.187500e+03 3.112500e+03 1.250000e+03 9.907244e-02 3.784842e-02 4.050604e-02 1.736120e-02 4.445963e-02 2.462666e-02 1.059231e-01 1.775222e-02
4.287500e+03 3.112500e+03 1.225000e+03 7.634666e-02 3.784842e-02 2.730319e-02 1.736120e-02 5.876553e-02 2.462666e-02 1.104524e-01 1.775222e-02
4.387500e+03 3.112500e+03 1.225000e+03 3.515913e-02 3.784842e-02 3.431981e-02 1.736120e-02 1.093820e-01 2.462666e-02 5.908437e-02 1.775222e-02
4.487500e+03 3.112500e+03 1.200000e+03 5.145448e-02 3.784842e-02 5.845874e-02 1.736120e-02 1.050441e-01 2.462666e-02 7.510411e-02 1.775222e-02
4.587500e+03 3.112500e+03 1.175000e+03 2.338350e-02 3.784842e-02 6.723638e-02 1.736120e-02 1.374412e-01 2.462666e-02 1.145224e-01 1.775222e-02
4.687500e+03 3.112500e+03 1.150000e+03 6.059262e-02 3.784842e-02 7.208288e-02 1.736120e-02 1.273441e-01 2.462666e-02 1.765445e-01 1.775222e-02
4.787500e+03 3.112500e+03 1.150000e+03 7.296588e-02 3.784842e-02 4.490241e-02 1.736120e-02 6.760037e-02 2.462666e-02 1.633375e-01 1.775222e-02
4.887500e+03 3.112500e+03 1.175000e+03 1.088918e-01 3.784842e-02 4.474200e-02 1.736120e-02 1.170223e-01 2.462666e-02 1.303066e-01 1.775222e-02
4.987500e+03 3.112500e+03 1.175000e+03 7.149292e-02 3.784842e-02 2.608146e-02 1.736120e-02 1.679986e-01 2.462666e-02 1.383944e-01 1.775222e-02
5.087500e+03 3.112500e+03 1.200000e+03 7.626201e-02 3.784842e-02 1.368182e-02 1.736120e-02 1.606156e-01 2.462666e-02 1.657872e-01 1.775222e-02
5.187500e+03 3.112500e+03 1.225000e+03 6.523354e-02 3.784842e-02 4.271218e-02 1.736120e-02 1.578720e-01 2.462666e-02 9.752815e-02 1.775222e-02
5.287500e+03 3.112500e+03 1.200000e+03 6.819272e-02 3.784842e-02 6.362473e-02 1.736120e-02 1.180355e-01 2.462666e-02 1.643816e-01 1.775222e-02
5.387500e+03 3.112500e+03 1.225000e+03 7.157379e-02 3.784842e-02 6.902082e-02 1.736120e-02 1.253098e-01 2.462666e-02 1.673025e-01 1.775222e-02
5.487500e+03 3.112500e+03 1.225000e+03 7.541468e-02 3.784842e-02 5.434445e-02 1.736120e-02 8.907590e-02 2.462666e-02 1.379336e-01 1.775222e-02
5.587500e+03 3.112500e+03 1.200000e+03 4.354947e-02 3.784842e-02 5.402519e-02 1.736120e-02 1.308055e-01 2.462666e-02 1.787367e-01 1.775222e-02
5.687500e+03 3.112500e+03 1.200000e+03 1.497667e-01 3.784842e-02 6.268359e-02 1.736120e-02 1.359904e-01 2.462666e-02 1.441828e-01 1.775222e-02
5.787500e+03 3.112500e+03 1.225000e+03 1.358012e-01 3.784842e-02 3.395368e-02 1.736120e-02 1.553590e-01 2.462666e-02 1.166158e-01 1.775222e-02
5.887500e+03 3.112500e+03 1.225000e+03 1.497914e-01 3.784842e-02 -3.120312e-03 1.736120e-02 2.249535e-01 2.462666e-02 8.702625e-02 1.775222e-02
5.987500e+03 3.112500e+03 1.225000e+03 1.897064e-01 3.784842e-02 -7.473657e-03 1.736120e-02 2.551418e-01 2.462666e-02 6.359402e-02 1.775222e-02
6.087500e+03 3.112500e+03 1.250000e+03 1.657079e-01 3.784842e-02 1.919998e-02 1.736120e-02 2.388003e-01 2.462666e-02 6.192509e-02 1.775222e-02
6.187500e+03 3.112500e+03 1.225000e+03 9.183444e-02 3.784842e-02 3.849693e-02 1.736120e-02 2.069267e-01 2.462666e-02 9.010334e-02 1.775222e-02
6.287500e+03 3.112500e+03 1.250000e+03 6.553335e-02 3.784842e-02 3.555605e-02 1.736120e-02 1.413410e-01 2.462666e-02 1.387211e-01 1.775222e-02
6.387500e+03 3.112500e+03 1.275000e+03 1.639755e-01 3.784842e-02 4.725145e-02 1.736120e-02 1.342974e-01 2.462666e-02 1.334199e-01 1.775222e-02
6.487500e+03 3.112500e+03 1.300000e+03 1.798859e-01 3.784842e-02 2.589539e-02 1.736120e-02 1.437773e-01 2.462666e-02 1.403874e-01 1.775222e-02
6.587500e+03 3.112500e+03 1.300000e+03 1.509491e-01 3.784842e-02 2.860483e-02 1.736120e-02 1.272908e-01 2.462666e-02 9.485634e-02 1.775222e-02
6.687500e+03 3.112500e+03 1.275000e+03 1.888459e-01 3.784842e-02 6.244055e-02 1.736120e-02 1.822233e-01 2.462666e-02 1.090418e-01 1.775222e-02
6.787500e+03 3.112500e+03 1.250000e+03 2.032865e-01 3.784842e-02 8.635658e-02 1.736120e-02 1.207902e-01 2.462666e-02 7.856961e-02 1.775222e-02
6.887500e+03 3.112500e+03 1.275000e+03 1.026127e-01 3.784842e-02 8.160672e-02 1.736120e-02 9.829437e-02 2.462666e-02 1.692025e-01 1.775222e-02
6.987500e+03 3.112500e+03 1.300000e+03 1.380822e-01 3.784842e-02 9.061872e-02 1.736120e-02 9.421224e-02 2.462666e-02 8.366212e-02 1.775222e-02
3.487500e+03 3.212500e+03 1.225000e+03 3.944920e-02 3.784842e-02 -6.075278e-03 1.736120e-02 -1.278366e-01 2.462666e-02 8.387065e-02 1.775222e-02
3.587500e+03 3.212500e+03 1.225000e+03 2.806854e-02 3.784842e-02 3.476686e-03 1.736120e-02 -5.800477e-02 2.462666e-02 9.440332e-02 1.775222e-02
3.687500e+03 3.212500e+03 1.250000e+03 4.019715e-02 3.784842e-02 1.351554e-02 1.736120e-02 6.292238e-03 2.462666e-02 5.226622e-02 1.775222e-02
3.787500e+03 3.212500e+03 1.225000e+03 1.106586e-02 3.784842e-02 4.606212e-02 1.736120e-02 1.076121e-02 2.462666e-02 6.808606e-02 1.775222e-02
3.887500e+03 3.212500e+03 1.200000e+03 2.816979e-03 3.784842e-02 3.019269e-02 1.736120e-02 3.749585e-03 2.462666e-02 8.450555e-02 1.775222e-02
3.987500e+03 3.212500e+03 1.200000e+03 1.262405e-01 3.784842e-02 -2.517967e-02 1.736120e-02 -9.996276e-03 2.462666e-02 1.167392e-01 1.775222e-02
4.087500e+03 3.212500e+03 1.225000e+03 2.983831e-02 3.784842e-02 -2.104793e-03 1.736120e-02 2.281606e-02 2.462666e-02 1.016555e-01 1.775222e-02
4.187500e+03 3.212500e+03 1.225000e+03 1.217538e-01 3.784842e-02 2.108817e-02 1.736120e-02 4.947704e-02 2.462666e-02 9.683728e-02 1.775222e-02
4.287500e+03 3.212500e+03 1.200000e+03 4.823902e-02 3.784842e-02 2.459875e-02 1.736120e-02 1.077458e-01 2.462666e-02 1.042948e-01 1.775222e-02
4.387500e+03 3.212500e+03 1.200000e+03 9.103540e-02 3.784842e-02 8.101023e-03 1.736120e-02 1.230427e-01 2.462666e-02 1.190772e-01 1.775222e-02
4.487500e+03 3.212500e+03 1.175000e+03 1.016332e-01 3.784842e-02 2.035814e-02 1.736120e-02 1.144647e-01 2.462666e-02 1.235002e-01 1.775222e-02
4.587500e+03 3.212500e+03 1.150000e+03 8.062956e-02 3.784842e-02 1.874189e-02 1.736120e-02 1.321243e-01 2.462666e-02 1.563619e-01 1.775222e-02
4.687500e+03 3.212500e+03 1.150000e+03 9.737084e-02 3.784842e-02 1.611651e-02 1.736120e-02 1.299994e-01 2.462666e-02 1.353471e-01 1.775222e-02
4.787500e+03 3.212500e+03 1.150000e+03 5.627103e-02 3.784842e-02 4.264263e-02 1.736120e-02 1.224679e-01 2.462666e-02 1.387042e-01 1.775222e-02
4.887500e+03 3.212500e+03 1.175000e+03 8.055281e-02 3.784842e-02 7.656582e-03 1.736120e-02 1.776239e-01 2.462666e-02 1.579505e-01 1.775222e-02
4.987500e+03 3.212500e+03 1.200000e+03 8.138929e-02 3.784842e-02 4.889839e-02 1.736120e-02 1.345934e-01 2.462666e-02 1.571969e-01 1.775222e-02
5.087500e+03 3.212500e+03 1.200000e+03 4.394826e-02 3.784842e-02 4.365435e-02 1.736120e-02 1.519373e-01 2.462666e-02 1.478301e-01 1.775222e-02
5.187500e+03 3.212500e+03 1.225000e+03 -1.381847e-02 3.784842e-02 6.344780e-02 1.736120e-02 1.526915e-01 2.462666e-02 1.919936e-01 1.775222e-02
5.287500e+03 3.212500e+03 1.225000e+03 -3.663007e-02 3.784842e-02 4.771044e-02 1.736120e-02 1.214129e-01 2.462666e-02 1.263672e-01 1.775222e-02
5.387500e+03 3.212500e+03 1.225000e+03 4.963193e-02 3.784842e-02 3.305219e-02 1.736120e-02 1.395534e-01 2.462666e-02 1.726007e-01 1.775222e-02
5.487500e+03 3.212500e+03 1.250000e+03 3.389412e-02 3.784842e-02 6.083013e-02 1.736120e-02 1.419637e-01 2.462666e-02 1.694229e-01 1.775222e-02
5.587500e+03 3.212500e+03 1.225000e+03 6.753094e-02 3.784842e-02 4.959541e-02 1.736120e-02 1.664473e-01 2.462666e-02 1.580558e-01 1.775222e-02
5.687500e+03 3.212500e+03 1.200000e+03 1.894747e-01 3.784842e-02 2.805171e-02 1.736120e-02 1.621857e-01 2.462666e-02 1.489983e-01 1.775222e-02
5.787500e+03 3.212500e+03 1.225000e+03 1.415644e-01 3.784842e-02 -1.455264e-02 1.736120e-02 1.776737e-01 2.462666e-02 1.322574e-01 1.775222e-02
5.887500e+03 3.212500e+03 1.250000e+03 1.498185e-01 3.784842e-02 1.129852e-02 1.736120e-02 2.031293e-01 2.462666e-02 1.047598e-01 1.775222e-02
5.987500e+03 3.212500e+03 1.250000e+03 1.533525e-01 3.784842e-02 6.230286e-02 1.736120e-02 2.160121e-01 2.462666e-02 9.242485e-02 1.775222e-02
6.087500e+03 3.212500e+03 1.250000e+03 1.368492e-01 3.784842e-02 3.798139e-02 1.736120e-02 1.409042e-01 2.462666e-02 1.048924e-01 1.775222e-02
6.187500e+03 3.212500e+03 1.250000e+03 6.660375e-02 3.784842e-02 5.811684e-02 1.736120e-02 1.440180e-01 2.462666e-02 9.738753e-02 1.775222e-02
6.287500e+03 3.212500e+03 1.250000e+03 1.318979e-01 3.784842e-02 7.558714e-02 1.736120e-02 1.591324e-01 2.462666e-02 1.112772e-01 1.775222e-02
6.387500e+03 3.212500e+03 1.250000e+03 9.148141e-02 3.784842e-02 5.462432e-02 1.736120e-02 1.414883e-01 2.462666e-02 1.287610e-01 1.775222e-02
6.487500e+03 3.212500e+03 1.275000e+03 8.295400e-02 3.784842e-02 8.422226e-02 1.736120e-02 9.852768e-02 2.462666e-02 1.169499e-01 1.775222e-02
6.587500e+03 3.212500e+03 1.300000e+03 1.267055e-01 3.784842e-02 1.051153e-01 1.736120e-02 1.060387e-01 2.462666e-02 8.243265e-02 1.775222e-02
6.687500e+03 3.212500e+03 1.275000e+03 9.055364e-02 3.784842e-02 1.025832e-01 1.736120e-02 1.171843e-01 2.462666e-02 1.019671e-01 1.775222e-02
6.787500e+03 3.212500e+03 1.275000e+03 1.333642e-01 3.784842e-02 1.019315e-01 1.736120e-02 8.037608e-02 2.462666e-02 9.976467e-02 1.775222e-02
6.887500e+03 3.212500e+03 1.275000e+03 1.358994e-01 3.784842e-02 8.695648e-02 1.736120e-02 1.318235e-01 2.462666e-02 7.140251e-02 1.775222e-02
6.987500e+03 3.212500e+03 1.300000e+03 1.262188e-01 3.784842e-02 9.401777e-02 1.736120e-02 7.670502e-02 2.462666e-02 1.120503e-01 1.775222e-02
3.487500e+03 3.312500e+03 1.200000e+03 9.454061e-06 3.784842e-02 1.399146e-02 1.736120e-02 -3.011365e-02 2.462666e-02 4.259284e-02 1.775222e-02
3.587500e+03 3.312500e+03 1.225000e+03 3.702546e-02 3.784842e-02 4.766130e-02 1.736120e-02 -4.064451e-02 2.462666e-02 4.427231e-02 1.775222e-02
3.687500e+03 3.312500e+03 1.250000e+03 -2.776983e-03 3.784842e-02 3.474183e-02 1.736120e-02 9.108163e-03 2.462666e-02 4.678498e-02 1.775222e-02
3.787500e+03 3.312500e+03 1.225000e+03 1.077169e-01 3.784842e-02 1.830038e-02 1.736120e-02 -1.961002e-02 2.462666e-02 5.615238e-02 1.775222e-02
3.887500e+03 3.312500e+03 1.200000e+03 4.606199e-03 3.784842e-02 6.881471e-02 1.736120e-02 -1.169095e-02 2.462666e-02 5.686755e-02 1.775222e-02
3.987500e+03 3.312500e+03 1.200000e+03 1.256135e-01 3.784842e-02 2.205533e-02 1.736120e-02 2.612293e-02 2.462666e-02 5.982510e-02 1.775222e-02
4.087500e+03 3.312500e+03 1.200000e+03 9.820499e-02 3.784842e-02 3.293686e-02 1.736120e-02 3.137375e-03 2.462666e-02 1.202280e-01 1.775222e-02
4.187500e+03 3.312500e+03 1.225000e+03 4.707105e-02 3.784842e-02 -1.589905e-02 1.736120e-02 2.566288e-02 2.462666e-02 1.141632e-01 1.775222e-02
4.287500e+03 3.312500e+03 1.225000e+03 4.835328e-02 3.784842e-02 3.570848e-02 1.736120e-02 1.001733e-01 2.462666e-02 8.530996e-02 1.775222e-02
4.387500e+03 3.312500e+03 1.200000e+03 5.019042e-02 3.784842e-02 2.857402e-02 1.736120e-02 1.007905e-01 2.462666e-02 8.743434e-02 1.775222e-02
4.487500e+03 3.312500e+03 1.150000e+03 4.771320e-02 3.784842e-02 4.548816e-02 1.736120e-02 1.112561e-01 2.462666e-02 7.183778e-02 1.775222e-02
4.587500e+03 3.312500e+03 1.150000e+03 8.387109e-02 3.784842e-02 8.697046e-03 1.736120e-02 1.120741e-01 2.462666e-02 1.336498e-01 1.775222e-02
4.687500e+03 3.312500e+03 1.150000e+03 9.539867e-02 3.784842e-02 2.818045e-02 1.736120e-02 9.489255e-02 2.462666e-02 1.270677e-01 1.775222e-02
4.787500e+03 3.312500e+03 1.175000e+03 1.255847e-03 3.784842e-02 4.612487e-02 1.736120e-02 1.123931e-01 2.462666e-02 1.341812e-01 1.775222e-02
4.887500e+03 3.312500e+03 1.175000e+03 4.178992e-02 3.784842e-02 2.155480e-02 1.736120e-02 1.813148e-01 2.462666e-02 1.102136e-01 1.775222e-02
4.987500e+03 3.312500e+03 1.200000e+03 3.172005e-02 3.784842e-02 2.590475e-02 1.736120e-02 1.654239e-01 2.462666e-02 1.593090e-01 1.775222e-02
5.087500e+03 3.312500e+03 1.225000e+03 -3.887333e-02 3.784842e-02 4.684515e-02 1.736120e-02 1.636963e-01 2.462666e-02 1.641821e-01 1.775222e-02
5.187500e+03 3.312500e+03 1.225000e+03 2.086387e-02 3.784842e-02 8.451714e-02 1.736120e-02 1.847558e-01 2.462666e-02 1.248818e-01 1.775222e-02
5.287500e+03 3.312500e+03 1.225000e+03 2.501738e-02 3.784842e-02 4.757136e-02 1.736120e-02 1.312670e-01 2.462666e-02 1.488611e-01 1.775222e-02
5.387500e+03 3.312500e+03 1.225000e+03 -1.140839e-01 3.784842e-02 3.140955e-02 1.736120e-02 1.178508e-01 2.462666e-02 1.805447e-01 1.775222e-02
5.487500e+03 3.312500e+03 1.250000e+03 4.007368e-02 3.784842e-02 8.715937e-03 1.736120e-02 2.307584e-01 2.462666e-02 1.221646e-01 1.775222e-02
5.587500e+03 3.312500e+03 1.225000e+03 6.409221e-02 3.784842e-02 -1.742049e-02 1.736120e-02 2.164429e-01 2.462666e-02 1.296512e-01 1.775222e-02
5.687500e+03 3.312500e+03 1.225000e+03 1.445208e-01 3.784842e-02 -2.417032e-02 1.736120e-02 2.513868e-01 2.462666e-02 1.239273e-01 1.775222e-02
5.787500e+03 3.312500e+03 1.225000e+03 8.866966e-02 3.784842e-02 -7.599697e-03 1.736120e-02 1.728775e-01 2.462666e-02 9.252831e-02 1.775222e-02
5.887500e+03 3.312500e+03 1.250000e+03 5.323783e-02 3.784842e-02 2.300285e-02 1.736120e-02 2.087606e-01 2.462666e-02 1.147201e-01 1.775222e-02
