#   SiteID         X(m)           Y(m)           Z(m)        Freq(Hz)       Re(Tzx)        Im(Tzx)        Re(Tzy)        Im(Tzy)
Line01-033    7.875000E+02    1.250000E+01    1.011250E+02    7.943001E+02    1.183657E-01    3.690958E-02   -1.061584E-01   -2.500925E-02
Line01-033    7.875000E+02    1.250000E+01    1.011250E+02    3.981003E+02    1.000515E-01    3.060817E-02   -9.064053E-02   -3.094627E-02
Line01-033    7.875000E+02    1.250000E+01    1.011250E+02    1.995001E+02    8.782880E-02    2.533024E-02   -7.476586E-02   -3.443290E-02
Line01-033    7.875000E+02    1.250000E+01    1.011250E+02    1.000000E+02    7.760761E-02    2.042630E-02   -5.728520E-02   -3.681585E-02
Line01-033    7.875000E+02    1.250000E+01    1.011250E+02    5.009995E+01    7.075910E-02    1.523332E-02   -3.829868E-02   -3.610906E-02
Line01-033    7.875000E+02    1.250000E+01    1.011250E+02    2.510002E+01    6.833249E-02    1.316570E-02   -1.859343E-02   -3.127423E-02
Line01-034    8.125000E+02    1.250000E+01    1.011250E+02    7.943001E+02    1.253321E-01    4.266520E-02   -1.160635E-01   -2.446597E-02
Line01-034    8.125000E+02    1.250000E+01    1.011250E+02    3.981003E+02    1.055810E-01    3.470463E-02   -1.002806E-01   -3.226193E-02
Line01-034    8.125000E+02    1.250000E+01    1.011250E+02    1.995001E+02    9.207492E-02    2.860747E-02   -8.300006E-02   -3.723882E-02
Line01-034    8.125000E+02    1.250000E+01    1.011250E+02    1.000000E+02    8.062766E-02    2.302892E-02   -6.348488E-02   -4.019568E-02
Line01-034    8.125000E+02    1.250000E+01    1.011250E+02    5.009995E+01    7.282127E-02    1.715069E-02   -4.257233E-02   -3.919303E-02
Line01-034    8.125000E+02    1.250000E+01    1.011250E+02    2.510002E+01    6.976960E-02    1.446403E-02   -2.149404E-02   -3.361635E-02
Line01-035    8.375000E+02    1.250000E+01    1.011250E+02    7.943001E+02    1.397904E-01    5.948438E-02   -1.394257E-01   -3.563246E-02
Line01-035    8.375000E+02    1.250000E+01    1.011250E+02    3.981003E+02    1.162055E-01    4.559749E-02   -1.194922E-01   -4.209071E-02
Line01-035    8.375000E+02    1.250000E+01    1.011250E+02    1.995001E+02    9.999178E-02    3.626772E-02   -9.812219E-02   -4.623424E-02
Line01-035    8.375000E+02    1.250000E+01    1.011250E+02    1.000000E+02    8.631022E-02    2.855455E-02   -7.464223E-02   -4.807918E-02
Line01-035    8.375000E+02    1.250000E+01    1.011250E+02    5.009995E+01    7.681803E-02    2.106334E-02   -5.039640E-02   -4.553965E-02
Line01-035    8.375000E+02    1.250000E+01    1.011250E+02    2.510002E+01    7.259775E-02    1.713496E-02   -2.691542E-02   -3.827723E-02
Line01-036    8.625000E+02    1.250000E+01    1.011500E+02    7.943001E+02    1.221851E-01    4.573688E-02   -1.405365E-01   -4.749400E-02
Line01-036    8.625000E+02    1.250000E+01    1.011500E+02    3.981003E+02    1.049329E-01    3.567689E-02   -1.200951E-01   -4.847668E-02
Line01-036    8.625000E+02    1.250000E+01    1.011500E+02    1.995001E+02    9.204060E-02    2.926298E-02   -9.800567E-02   -5.005803E-02
Line01-036    8.625000E+02    1.250000E+01    1.011500E+02    1.000000E+02    8.049218E-02    2.357996E-02   -7.384844E-02   -5.016905E-02
Line01-036    8.625000E+02    1.250000E+01    1.011500E+02    5.009995E+01    7.238322E-02    1.745678E-02   -4.942181E-02   -4.637728E-02
Line01-036    8.625000E+02    1.250000E+01    1.011500E+02    2.510002E+01    6.915106E-02    1.425714E-02   -2.623615E-02   -3.843335E-02
Line01-037    8.875000E+02    1.250000E+01    1.011500E+02    7.943001E+02    9.909098E-02    1.136613E-02   -1.078807E-01   -1.109776E-02
Line01-037    8.875000E+02    1.250000E+01    1.011500E+02    3.981003E+02    9.051921E-02    1.440311E-02   -9.940447E-02   -2.328772E-02
Line01-037    8.875000E+02    1.250000E+01    1.011500E+02    1.995001E+02    8.224006E-02    1.588555E-02   -8.435608E-02   -3.353501E-02
Line01-037    8.875000E+02    1.250000E+01    1.011500E+02    1.000000E+02    7.356834E-02    1.498561E-02   -6.422225E-02   -3.936562E-02
Line01-037    8.875000E+02    1.250000E+01    1.011500E+02    5.009995E+01    6.737129E-02    1.176838E-02   -4.239697E-02   -3.908451E-02
Line01-037    8.875000E+02    1.250000E+01    1.011500E+02    2.510002E+01    6.555741E-02    1.036688E-02   -2.118300E-02   -3.337850E-02
Line01-038    9.125000E+02    1.250000E+01    1.011500E+02    7.943001E+02    8.326264E-02   -6.486258E-03   -9.693293E-02    1.107677E-03
Line01-038    9.125000E+02    1.250000E+01    1.011500E+02    3.981003E+02    8.098570E-02    2.526352E-03   -9.358391E-02   -1.464482E-02
Line01-038    9.125000E+02    1.250000E+01    1.011500E+02    1.995001E+02    7.596154E-02    8.133644E-03   -8.108056E-02   -2.828786E-02
Line01-038    9.125000E+02    1.250000E+01    1.011500E+02    1.000000E+02    6.921496E-02    9.904147E-03   -6.194472E-02   -3.630028E-02
Line01-038    9.125000E+02    1.250000E+01    1.011500E+02    5.009995E+01    6.423642E-02    8.365119E-03   -4.060122E-02   -3.714558E-02
Line01-038    9.125000E+02    1.250000E+01    1.011500E+02    2.510002E+01    6.330272E-02    8.000589E-03   -1.983693E-02   -3.200229E-02
Line01-039    9.375000E+02    1.250000E+01    1.011500E+02    7.943001E+02    6.800031E-02   -2.164208E-02   -9.823048E-02    2.221154E-03
Line01-039    9.375000E+02    1.250000E+01    1.011500E+02    3.981003E+02    7.164492E-02   -7.962525E-03   -9.587598E-02   -1.416890E-02
Line01-039    9.375000E+02    1.250000E+01    1.011500E+02    1.995001E+02    6.978223E-02    1.076887E-03   -8.326722E-02   -2.878352E-02
Line01-039    9.375000E+02    1.250000E+01    1.011500E+02    1.000000E+02    6.494890E-02    5.177467E-03   -6.344340E-02   -3.720229E-02
Line01-039    9.375000E+02    1.250000E+01    1.011500E+02    5.009995E+01    6.118020E-02    5.169533E-03   -4.146285E-02   -3.794169E-02
Line01-039    9.375000E+02    1.250000E+01    1.011500E+02    2.510002E+01    6.109400E-02    5.770228E-03   -2.037116E-02   -3.249583E-02
Line01-040    9.625000E+02    1.250000E+01    1.011500E+02    7.943001E+02    5.059330E-02   -3.927881E-02   -1.099979E-01   -4.584971E-03
Line01-040    9.625000E+02    1.250000E+01    1.011500E+02    3.981003E+02    6.064820E-02   -2.008227E-02   -1.051318E-01   -1.999308E-02
Line01-040    9.625000E+02    1.250000E+01    1.011500E+02    1.995001E+02    6.236455E-02   -7.152972E-03   -9.008440E-02   -3.388704E-02
Line01-040    9.625000E+02    1.250000E+01    1.011500E+02    1.000000E+02    5.980206E-02   -3.957696E-04   -6.809871E-02   -4.134271E-02
Line01-040    9.625000E+02    1.250000E+01    1.011500E+02    5.009995E+01    5.750054E-02    1.391088E-03   -4.452417E-02   -4.098287E-02
Line01-040    9.625000E+02    1.250000E+01    1.011500E+02    2.510002E+01    5.842189E-02    3.148869E-03   -2.245499E-02   -3.452474E-02
Line01-041    9.875000E+02    1.250000E+01    1.011500E+02    7.943001E+02    3.992443E-02   -4.737632E-02   -1.397485E-01   -2.420939E-02
Line01-041    9.875000E+02    1.250000E+01    1.011500E+02    3.981003E+02    5.372513E-02   -2.625194E-02   -1.268545E-01   -3.618634E-02
Line01-041    9.875000E+02    1.250000E+01    1.011500E+02    1.995001E+02    5.766185E-02   -1.162634E-02   -1.054658E-01   -4.680794E-02
Line01-041    9.875000E+02    1.250000E+01    1.011500E+02    1.000000E+02    5.653852E-02   -3.549938E-03   -7.868706E-02   -5.116576E-02
Line01-041    9.875000E+02    1.250000E+01    1.011500E+02    5.009995E+01    5.515444E-02   -7.875675E-04   -5.172420E-02   -4.807887E-02
Line01-041    9.875000E+02    1.250000E+01    1.011500E+02    2.510002E+01    5.668160E-02    1.606827E-03   -2.742907E-02   -3.938559E-02
Line01-042    1.012500E+03    1.250000E+01    1.011750E+02    7.943001E+02    5.068688E-02   -3.487161E-02   -1.517206E-01   -4.686998E-02
Line01-042    1.012500E+03    1.250000E+01    1.011750E+02    3.981003E+02    5.862663E-02   -1.777856E-02   -1.315816E-01   -5.155968E-02
Line01-042    1.012500E+03    1.250000E+01    1.011750E+02    1.995001E+02    6.006309E-02   -6.540512E-03   -1.059575E-01   -5.593023E-02
Line01-042    1.012500E+03    1.250000E+01    1.011750E+02    1.000000E+02    5.791080E-02   -6.113740E-04   -7.758245E-02   -5.571023E-02
Line01-042    1.012500E+03    1.250000E+01    1.011750E+02    5.009995E+01    5.595316E-02    8.996194E-04   -5.051849E-02   -4.992680E-02
Line01-042    1.012500E+03    1.250000E+01    1.011750E+02    2.510002E+01    5.705924E-02    2.353989E-03   -2.667126E-02   -4.000634E-02
Line01-043    1.037500E+03    1.250000E+01    1.011750E+02    7.943001E+02    5.270363E-02   -2.544065E-02   -1.248121E-01   -1.579197E-02
Line01-043    1.037500E+03    1.250000E+01    1.011750E+02    3.981003E+02    5.944347E-02   -1.299770E-02   -1.127482E-01   -3.108698E-02
Line01-043    1.037500E+03    1.250000E+01    1.011750E+02    1.995001E+02    6.059401E-02   -4.147147E-03   -9.215298E-02   -4.212042E-02
Line01-043    1.037500E+03    1.250000E+01    1.011750E+02    1.000000E+02    5.836995E-02    5.949102E-04   -6.737711E-02   -4.600303E-02
Line01-043    1.037500E+03    1.250000E+01    1.011750E+02    5.009995E+01    5.635501E-02    1.485129E-03   -4.310483E-02   -4.294169E-02
Line01-043    1.037500E+03    1.250000E+01    1.011750E+02    2.510002E+01    5.745450E-02    2.563076E-03   -2.143335E-02   -3.501325E-02
Line01-044    1.062500E+03    1.250000E+01    1.011750E+02    7.943001E+02    5.247882E-02   -1.960308E-02   -1.185644E-01   -8.654737E-03
Line01-044    1.062500E+03    1.250000E+01    1.011750E+02    3.981003E+02    5.835126E-02   -1.042324E-02   -1.077078E-01   -2.699682E-02
Line01-044    1.062500E+03    1.250000E+01    1.011750E+02    1.995001E+02    5.963224E-02   -3.260926E-03   -8.769224E-02   -3.934284E-02
Line01-044    1.062500E+03    1.250000E+01    1.011750E+02    1.000000E+02    5.773153E-02    7.473698E-04   -6.363539E-02   -4.371648E-02
Line01-044    1.062500E+03    1.250000E+01    1.011750E+02    5.009995E+01    5.595592E-02    1.363943E-03   -4.021465E-02   -4.096984E-02
Line01-044    1.062500E+03    1.250000E+01    1.011750E+02    2.510002E+01    5.722906E-02    2.313175E-03   -1.937473E-02   -3.338906E-02
Line01-045    1.087500E+03    1.250000E+01    1.011750E+02    7.943001E+02    5.017103E-02   -1.594701E-02   -1.280657E-01   -1.644230E-02
Line01-045    1.087500E+03    1.250000E+01    1.011750E+02    3.981003E+02    5.570238E-02   -9.324444E-03   -1.129171E-01   -3.378548E-02
Line01-045    1.087500E+03    1.250000E+01    1.011750E+02    1.995001E+02    5.751882E-02   -3.434343E-03   -9.001671E-02   -4.412677E-02
Line01-045    1.087500E+03    1.250000E+01    1.011750E+02    1.000000E+02    5.626842E-02    1.390352E-04   -6.450951E-02   -4.659175E-02
Line01-045    1.087500E+03    1.250000E+01    1.011750E+02    5.009995E+01    5.496464E-02    7.253324E-04   -4.052325E-02   -4.250668E-02
Line01-045    1.087500E+03    1.250000E+01    1.011750E+02    2.510002E+01    5.654965E-02    1.724591E-03   -1.955250E-02   -3.412975E-02
Line01-046    1.112500E+03    1.250000E+01    1.011750E+02    7.943001E+02    4.649922E-02   -1.292968E-02   -1.581549E-01   -4.095811E-02
Line01-046    1.112500E+03    1.250000E+01    1.011750E+02    3.981003E+02    5.211622E-02   -8.805678E-03   -1.319109E-01   -5.342748E-02
Line01-046    1.112500E+03    1.250000E+01    1.011750E+02    1.995001E+02    5.473460E-02   -4.075844E-03   -1.016199E-01   -5.824631E-02
Line01-046    1.112500E+03    1.250000E+01    1.011750E+02    1.000000E+02    5.432413E-02   -8.243793E-04   -7.171580E-02   -5.606389E-02
Line01-046    1.112500E+03    1.250000E+01    1.011750E+02    5.009995E+01    5.362042E-02   -1.501672E-04   -4.519742E-02   -4.863515E-02
Line01-046    1.112500E+03    1.250000E+01    1.011750E+02    2.510002E+01    5.557921E-02    9.930891E-04   -2.275986E-02   -3.800945E-02
Line01-047    1.137500E+03    1.250000E+01    1.012000E+02    7.943001E+02    4.596522E-02   -8.700559E-03   -1.649861E-01   -7.167508E-02
Line01-047    1.137500E+03    1.250000E+01    1.012000E+02    3.981003E+02    5.033590E-02   -6.666401E-03   -1.301398E-01   -7.140631E-02
Line01-047    1.137500E+03    1.250000E+01    1.012000E+02    1.995001E+02    5.281094E-02   -3.471290E-03   -9.671892E-02   -6.686501E-02
Line01-047    1.137500E+03    1.250000E+01    1.012000E+02    1.000000E+02    5.279415E-02   -1.006015E-03   -6.683022E-02   -5.897436E-02
Line01-047    1.137500E+03    1.250000E+01    1.012000E+02    5.009995E+01    5.243694E-02   -5.827854E-04   -4.154184E-02   -4.878302E-02
Line01-047    1.137500E+03    1.250000E+01    1.012000E+02    2.510002E+01    5.454219E-02    3.399543E-04   -2.043496E-02   -3.728709E-02
Line01-048    1.162500E+03    1.250000E+01    1.012000E+02    7.943001E+02    3.200632E-02   -1.878543E-02   -1.354842E-01   -4.640814E-02
Line01-048    1.162500E+03    1.250000E+01    1.012000E+02    3.981003E+02    4.063764E-02   -1.469705E-02   -1.070563E-01   -5.325465E-02
Line01-048    1.162500E+03    1.250000E+01    1.012000E+02    1.995001E+02    4.613610E-02   -9.682174E-03   -7.905010E-02   -5.298126E-02
Line01-048    1.162500E+03    1.250000E+01    1.012000E+02    1.000000E+02    4.832535E-02   -5.612310E-03   -5.384925E-02   -4.815380E-02
Line01-048    1.162500E+03    1.250000E+01    1.012000E+02    5.009995E+01    4.943227E-02   -3.879565E-03   -3.237343E-02   -4.052952E-02
Line01-048    1.162500E+03    1.250000E+01    1.012000E+02    2.510002E+01    5.251830E-02   -2.040050E-03   -1.414383E-02   -3.126169E-02
Line01-049    1.187500E+03    1.250000E+01    1.012000E+02    7.943001E+02    1.526058E-02   -2.984139E-02   -1.332261E-01   -5.443883E-02
Line01-049    1.187500E+03    1.250000E+01    1.012000E+02    3.981003E+02    2.934998E-02   -2.371445E-02   -1.020951E-01   -5.745237E-02
Line01-049    1.187500E+03    1.250000E+01    1.012000E+02    1.995001E+02    3.842698E-02   -1.666647E-02   -7.365587E-02   -5.406479E-02
Line01-049    1.187500E+03    1.250000E+01    1.012000E+02    1.000000E+02    4.314363E-02   -1.078555E-02   -4.927947E-02   -4.738387E-02
Line01-049    1.187500E+03    1.250000E+01    1.012000E+02    5.009995E+01    4.591346E-02   -7.550363E-03   -2.900466E-02   -3.902907E-02
Line01-049    1.187500E+03    1.250000E+01    1.012000E+02    2.510002E+01    5.007750E-02   -4.645442E-03   -1.187223E-02   -2.973640E-02
Line01-050    1.212500E+03    1.250000E+01    1.012250E+02    7.943001E+02   -6.714516E-03   -7.282797E-02   -1.053185E-01   -6.423867E-02
Line01-050    1.212500E+03    1.250000E+01    1.012250E+02    3.981003E+02    1.442189E-02   -4.868262E-02   -7.752673E-02   -5.658578E-02
Line01-050    1.212500E+03    1.250000E+01    1.012250E+02    1.995001E+02    2.763931E-02   -3.218735E-02   -5.418912E-02   -4.816407E-02
Line01-050    1.212500E+03    1.250000E+01    1.012250E+02    1.000000E+02    3.549239E-02   -2.082080E-02   -3.497410E-02   -3.992482E-02
Line01-050    1.212500E+03    1.250000E+01    1.012250E+02    5.009995E+01    4.042999E-02   -1.413348E-02   -1.914085E-02   -3.202718E-02
Line01-050    1.212500E+03    1.250000E+01    1.012250E+02    2.510002E+01    4.598413E-02   -9.208498E-03   -5.389459E-03   -2.420789E-02
Line01-051    1.237500E+03    1.250000E+01    1.012250E+02    7.943001E+02   -1.793331E-02   -6.969157E-02   -6.105031E-02   -3.135664E-02
Line01-051    1.237500E+03    1.250000E+01    1.012250E+02    3.981003E+02    7.187326E-03   -4.961438E-02   -4.484945E-02   -3.089686E-02
Line01-051    1.237500E+03    1.250000E+01    1.012250E+02    1.995001E+02    2.287154E-02   -3.428408E-02   -3.054641E-02   -2.829265E-02
Line01-051    1.237500E+03    1.250000E+01    1.012250E+02    1.000000E+02    3.240109E-02   -2.297347E-02   -1.826310E-02   -2.479475E-02
Line01-051    1.237500E+03    1.250000E+01    1.012250E+02    5.009995E+01    3.842160E-02   -1.594142E-02   -7.615783E-03   -2.082693E-02
Line01-051    1.237500E+03    1.250000E+01    1.012250E+02    2.510002E+01    4.468272E-02   -1.066774E-02    2.423759E-03   -1.624900E-02
Line01-052    1.262500E+03    1.250000E+01    1.012250E+02    7.943001E+02   -3.141955E-02   -7.702161E-02   -2.263586E-02   -1.135207E-02
Line01-052    1.262500E+03    1.250000E+01    1.012250E+02    3.981003E+02   -1.928512E-03   -5.606672E-02   -1.604832E-02   -1.276339E-02
Line01-052    1.262500E+03    1.250000E+01    1.012250E+02    1.995001E+02    1.659480E-02   -3.952489E-02   -9.582553E-03   -1.298212E-02
Line01-052    1.262500E+03    1.250000E+01    1.012250E+02    1.000000E+02    2.817634E-02   -2.701009E-02   -3.426263E-03   -1.249433E-02
Line01-052    1.262500E+03    1.250000E+01    1.012250E+02    5.009995E+01    3.558057E-02   -1.890543E-02    2.589508E-03   -1.141612E-02
Line01-052    1.262500E+03    1.250000E+01    1.012250E+02    2.510002E+01    4.275902E-02   -1.284801E-02    9.301706E-03   -9.432035E-03
Line01-053    1.287500E+03    1.250000E+01    1.012250E+02    7.943001E+02   -4.064454E-02   -8.122016E-02    1.061860E-02    1.462987E-03
Line01-053    1.287500E+03    1.250000E+01    1.012250E+02    3.981003E+02   -8.654919E-03   -6.007461E-02    9.384751E-03    7.236220E-04
Line01-053    1.287500E+03    1.250000E+01    1.012250E+02    1.995001E+02    1.174440E-02   -4.304754E-02    9.118374E-03   -6.977618E-04
Line01-053    1.287500E+03    1.250000E+01    1.012250E+02    1.000000E+02    2.484144E-02   -2.989774E-02    9.870855E-03   -2.179997E-03
Line01-053    1.287500E+03    1.250000E+01    1.012250E+02    5.009995E+01    3.332412E-02   -2.111433E-02    1.173488E-02   -3.312863E-03
Line01-053    1.287500E+03    1.250000E+01    1.012250E+02    2.510002E+01    4.122657E-02   -1.452908E-02    1.544371E-02   -3.476345E-03
Line01-054    1.312500E+03    1.250000E+01    1.012250E+02    7.943001E+02   -4.359367E-02   -7.921063E-02    4.238219E-02    1.370412E-02
Line01-054    1.312500E+03    1.250000E+01    1.012250E+02    3.981003E+02   -1.170703E-02   -5.972638E-02    3.379650E-02    1.356661E-02
Line01-054    1.312500E+03    1.250000E+01    1.012250E+02    1.995001E+02    9.187835E-03   -4.363441E-02    2.714536E-02    1.103102E-02
Line01-054    1.312500E+03    1.250000E+01    1.012250E+02    1.000000E+02    2.298855E-02   -3.085279E-02    2.272826E-02    7.710563E-03
Line01-054    1.312500E+03    1.250000E+01    1.012250E+02    5.009995E+01    3.206592E-02   -2.206595E-02    2.058621E-02    4.487988E-03
Line01-054    1.312500E+03    1.250000E+01    1.012250E+02    2.510002E+01    4.038463E-02   -1.538883E-02    2.138509E-02    2.266991E-03
